,symbol,date,coin_name,coin_price,compound_average,positive_average,neutral_average,negative_average
84,ADA,2017-08-23,cardano,0.0,0.218112,0.10228,0.8713200000000001,0.02628
85,LTC,2017-08-23,litecoin,53.44,0.22977200000000003,0.13980000000000004,0.8491200000000001,0.011080000000000001
86,XLM,2017-08-23,stellar,0.02011,0.192048,0.12236000000000001,0.8409200000000001,0.036719999999999996
87,NEO,2017-08-23,neo,39.88,-0.070888,0.01704,0.9294800000000001,0.053520000000000005
88,EOS,2017-08-23,eos,1.42,0.086844,0.036559999999999995,0.9567599999999998,0.006679999999999999
89,XEM,2017-08-23,nem,0.2583,-0.044104000000000004,0.0,0.9840000000000001,0.016
90,BTC,2017-08-24,bitcoin,4318.35,-0.029447999999999995,0.02828,0.93208,0.039599999999999996
91,ETH,2017-08-24,ethereum,325.28,0.076408,0.061959999999999994,0.92948,0.00856
92,XRP,2017-08-24,ripple,0.2173,0.10661999999999999,0.1154,0.79416,0.01044
93,BCH,2017-08-24,bitcoin cash,619.83,-0.09817599999999999,0.07836,0.7642399999999999,0.15736
